mp-ids;Icohp_mean_avg;Icohp_mean_max;Icohp_mean_min;Icohp_mean_std;Icohp_sum_avg;Icohp_sum_max;Icohp_sum_min;Icohp_sum_std;bonding_perc_avg;bonding_perc_max;bonding_perc_min;bonding_perc_std;antibonding_perc_avg;antibonding_perc_min;antibonding_perc_max;antibonding_perc_std;Made_Loe;Made_Mull
mp-15684;-0.78;-0.3;-1.69;0.644437739;-2.165;-0.6;-3.38;1.032726973;0.839488333;0.99597;0.65193;0.121146485;0.160511667;0.00403;0.34807;0.121146485;-19.78;-18.94
mp-27138;-0.978;-0.31;-1.93;0.777519132;-2.854;-0.31;-7.71;2.565405231;0.823762;0.98316;0.61818;0.140059296;0.176238;0.01684;0.38182;0.140059296;-6.47;-9.64
mp-7439;-0.932;-0.33;-1.78;0.689126984;-2.764;-0.98;-5.33;1.569096555;0.818444;0.94375;0.72018;0.071821124;0.181556;0.05625;0.27982;0.071821124;-17.24;-15.27
mp-9900;-3.225;-1.06;-5.76;2.171698644;-8.31;-3.25;-19.99;6.802451764;0.83525;0.99145;0.68143;0.151608817;0.16475;0.00855;0.31857;0.151608817;-14.86;-21.72
mp-27422;-4.41;-4.41;-4.41;0;-15.435;-4.41;-26.46;11.025;0.99962;1;0.99924;0.00038;0.00038;0;0.00076;0.00038;-36.41;-44.64
mp-12622;-1.395;-0.51;-2.28;0.885;-4.115;-1.01;-9.11;3.080637109;0.819425;0.8705;0.76824;0.050960313;0.180575;0.1295;0.23176;0.050960313;-53.92;-62.01
mp-9731;-0.951666667;-0.33;-2.16;0.854564541;-2.021666667;-0.66;-4.32;1.630556313;0.816378333;0.92126;0.63274;0.096870914;0.183621667;0.07874;0.36726;0.096870914;-8.68;-9.64
mp-1009220;-0.186666667;-0.12;-0.22;0.047140452;-1.42;-0.7;-1.78;0.509116882;0.921923333;1;0.76577;0.110417081;0.078076667;0;0.23423;0.110417081;-3.56;-4.23
mp-8882;-4.515;-4.51;-4.52;0.005;-18.06;-18.06;-18.06;0;1;1;1;0;0;0;0;0;-0.01;-1.13
mp-9583;-0.558;-0.24;-1;0.326765971;-2.61;-1;-5.45;1.535565043;0.851212;0.98264;0.67479;0.138326045;0.148788;0.01736;0.32521;0.138326045;-31.69;-33.25
mp-7940;-1.098333333;-0.38;-2.48;0.977350443;-5.158333333;-1.14;-14.87;4.776405262;0.912101667;0.95363;0.82547;0.050781748;0.087898333;0.04637;0.17453;0.050781748;-4.66;-9.29
mp-28264;-3.945;-3.76;-4.13;0.185;-9.77;-8.26;-11.28;1.51;0.987955;0.99759;0.97832;0.009635;0.012045;0.00241;0.02168;0.009635;-32.17;-43.37
mp-22261;-2.33;-1.26;-3.4;1.07;-6.9875;-2.52;-13.59;4.104250084;0.8592075;0.99707;0.72159;0.137497768;0.1407925;0.00293;0.27841;0.137497768;-1.74;-4.09
mp-6951;-0.462;-0.23;-0.77;0.253171878;-2.358;-0.93;-4.64;1.292430269;0.791008;0.91111;0.69744;0.082164677;0.208992;0.08889;0.30256;0.082164677;-23.89;-25.32
mp-754212;-0.61;-0.59;-0.63;0.02;-2.3025;-0.59;-3.81;1.396663435;0.816885;0.89697;0.73684;0.078403004;0.183115;0.10303;0.26316;0.078403004;-35.3;-43.37
mp-486;-2.896666667;-2.17;-4.35;1.027661855;-7.24;-4.34;-8.71;2.050674686;0.9246;0.93894;0.91739;0.010139964;0.0754;0.06106;0.08261;0.010139964;-1.78;-2.49
mp-1009813;-4;-4;-4;0;-15.99;-15.99;-15.99;0;1;1;1;0;0;0;0;0;-0.38;-0.56
mp-5132;-6.1675;-2.51;-9.83;3.657501709;-18.565;-5.03;-39.29;13.14732958;0.9982625;1;0.99605;0.001456681;0.0017375;0;0.00395;0.001456681;-113.13;-160.28
mp-15954;-1.505;-0.41;-2.26;0.748481797;-6.305;-0.41;-13.53;4.716760011;0.85825;0.98397;0.65957;0.120420811;0.14175;0.01603;0.34043;0.120420811;-0.24;-0.31
mp-23017;-0.475714286;-0.12;-1.21;0.420606947;-1.584285714;-0.12;-4.2;1.360009004;0.753895714;0.90909;0.5614;0.126909473;0.246104286;0.09091;0.4386;0.126909473;-13.77;-18.3
mp-5127;-1.44;-0.76;-2.12;0.68;-3.6475;-3.05;-4.24;0.592510548;0.859065;0.96353;0.75451;0.104405062;0.140935;0.03647;0.24549;0.104405062;-44.7;-44.66
mp-23703;-0.51;-0.51;-0.51;0;-3.07;-3.07;-3.07;0;1;1;1;0;0;0;0;0;-3.68;-3.75
mp-989638;-7.343333333;-3.86;-13.56;4.406497727;-13.49;-3.86;-23.05;7.834441056;0.89049;0.95132;0.85688;0.04309234;0.10951;0.04868;0.14312;0.04309234;-63.69;-74.69
mp-22916;-0.54;-0.54;-0.54;0;-3.21;-3.21;-3.21;0;0.99077;0.99077;0.99077;0;0.00923;0.00923;0.00923;0;-3.52;-5.12
mp-989629;-2.55;-0.75;-4.35;1.8;-9.85;-2.99;-26.08;9.429997349;0.9470225;0.95195;0.94265;0.004244239;0.0529775;0.04805;0.05735;0.004244239;-28.28;-39.25
mp-27419;-2.635;-0.84;-4.43;1.795;-9.2225;-0.84;-26.58;10.14902058;0.9951;1;0.98824;0.005092229;0.0049;0;0.01176;0.005092229;-36.41;-45.93
mp-8881;-4.14;-4.14;-4.14;0;-16.57;-16.57;-16.57;0;1;1;1;0;0;0;0;0;-0.93;-5.01
mp-3524;-8.54;-8.54;-8.54;0;-25.62;-17.08;-34.16;8.54;0.99941;0.99941;0.99941;0;0.00059;0.00059;0.00059;0;-87.25;-102.27
mp-2150;-0.9375;-0.34;-2.63;0.977378509;-1.9825;-0.68;-3.08;0.937559998;0.8004525;0.81323;0.78636;0.011629218;0.1995475;0.18677;0.21364;0.011629218;-21.27;-25.5
mp-6204;-1.138571429;-0.36;-2.89;1.105756736;-4.427142857;-0.49;-17.31;5.335136132;0.898094286;0.93994;0.87105;0.021254388;0.101905714;0.06006;0.12895;0.021254388;-31.83;-43.45
mp-8208;-1.825;-0.67;-3.11;1.073976257;-6.215;-1.71;-12.43;3.885392516;0.88773;1;0.7854;0.092204201;0.11227;0;0.2146;0.092204201;-67.81;-77.92
mp-441;-0.39;-0.37;-0.43;0.028284271;-2.356666667;-1.5;-2.99;0.628454895;0.892873333;0.93678;0.80506;0.062093403;0.107126667;0.06322;0.19494;0.062093403;-8.38;-9.67
mp-9198;-2.588571429;-0.67;-4.4;1.209609483;-6.404285714;-1.34;-13.19;4.562326653;0.932858571;0.99065;0.88048;0.042883053;0.067141429;0.00935;0.11952;0.042883053;-0.7;-1.61
mp-998604;-0.892;-0.33;-1.68;0.597775878;-3.426;-0.81;-9.34;3.112507671;0.886418;0.93399;0.8411;0.033730215;0.113582;0.06601;0.1589;0.033730215;-12.82;-19.42
mp-23299;-0.403333333;-0.29;-0.63;0.160277537;-2.806666667;-2.33;-3.76;0.674108465;0.910616667;0.94942;0.83301;0.0548762;0.089383333;0.05058;0.16699;0.0548762;-4.23;-4.9
mp-5967;-1.196666667;-1.14;-1.31;0.080138769;-5.56;-4.58;-6.87;0.963569752;0.928613333;0.99352;0.80231;0.089321438;0.071386667;0.00648;0.19769;0.089321438;-2.52;-4.11
mp-12954;-3.77;-1.47;-6.07;2.3;-11.31;-2.94;-24.28;8.192246334;0.848595;0.97946;0.71755;0.130675331;0.151405;0.02054;0.28245;0.130675331;-4.19;-4.22
mp-553342;-7.626666667;-4.82;-10.55;2.33690441;-13.55666667;-7.5;-31.64;8.422811618;0.977385;1;0.94279;0.024846517;0.022615;0;0.05721;0.024846517;-17.6;-42.04
mp-9008;-0.715714286;-0.19;-1.83;0.707548224;-1.684285714;-0.38;-3.67;1.294657783;0.792745714;0.91837;0.56533;0.118494123;0.207254286;0.08163;0.43467;0.118494123;-6.22;-7.67
mp-30056;-0.396;-0.14;-0.73;0.273320325;-1.944;-0.77;-4.35;1.32392749;0.91274;0.96386;0.8459;0.054302334;0.08726;0.03614;0.1541;0.054302334;-17.95;-21.56
mp-989618;-2.4775;-0.67;-4.28;1.802503467;-9.515;-2.7;-25.65;9.365827513;0.9440325;0.95025;0.9371;0.006122023;0.0559675;0.04975;0.0629;0.006122023;-28.1;-38.93
mp-697133;-0.265;-0.11;-0.37;0.099791449;-1.463333333;-0.34;-3.16;0.973664327;0.821506667;0.97222;0.74843;0.078062664;0.178493333;0.02778;0.25157;0.078062664;-22.23;-20.92
mp-5795;-0.49;-0.13;-0.95;0.339663699;-2.091428571;-0.41;-3.82;1.413237707;0.866288571;0.96088;0.71739;0.097301136;0.133711429;0.03912;0.28261;0.097301136;-66.74;-64.22
mp-32616;-4.715;-4.56;-4.87;0.155;-16.58;-13.68;-19.48;2.9;0.98767;0.99642;0.97892;0.00875;0.01233;0.00358;0.02108;0.00875;-1.32;-7.01
mp-27985;-1.84;-0.48;-3.18;1.123565752;-7.844;-1.92;-12.74;4.254788361;0.950352;0.9885;0.8141;0.068223908;0.049648;0.0115;0.1859;0.068223908;-18.1;-30.4
mp-2894;-0.93;-0.64;-1.24;0.245356883;-4.993333333;-3.65;-6.36;1.106475887;0.914906667;0.99687;0.77642;0.098474078;0.085093333;0.00313;0.22358;0.098474078;-8.91;-10.31
mp-997036;-1.183333333;-0.26;-2.5;0.947006981;-2.443333333;-0.26;-5;1.691938402;0.760323333;0.78802;0.73436;0.019722068;0.239676667;0.21198;0.26564;0.019722068;-53.44;-56.63
mp-827;-18.25;-18.25;-18.25;0;-18.25;-18.25;-18.25;0;0.99727;0.99727;0.99727;0;0.00273;0.00273;0.00273;0;-13.05;-10.92
mp-10378;-0.393333333;-0.12;-0.88;0.344995974;-3.43;-0.75;-7.03;2.645045683;0.905056667;0.97531;0.80859;0.07054192;0.094943333;0.02469;0.19141;0.07054192;-13.87;-14.17
mp-6494;-12.9;-12.9;-12.9;0;-25.8;-12.9;-38.7;12.9;0.99312;0.99312;0.99312;0;0.00688;0.00688;0.00688;0;-47.71;-60.12
mp-19717;-1.4;-1.4;-1.4;0;-8.42;-8.42;-8.42;0;0.91566;0.91566;0.91566;0;0.08434;0.08434;0.08434;0;-0.17;-0.87
mp-7148;-4.79;-4.67;-4.91;0.12;-19.395;-9.35;-29.44;10.045;0.969345;0.97932;0.95937;0.009975;0.030655;0.02068;0.04063;0.009975;-86.19;-104.72
mp-10481;-0.345714286;-0.11;-0.77;0.235666662;-1.631428571;-0.22;-3.83;1.148072031;0.77107;0.96667;0.60256;0.129899362;0.22893;0.03333;0.39744;0.129899362;-14.97;-17.67
mp-684580;-0.95;-0.95;-0.95;0;-3.79;-3.79;-3.79;0;0.70155;0.70155;0.70155;0;0.29845;0.29845;0.29845;0;-1.33;-2.14
mp-924128;-1.333333333;-1.11;-1.63;0.218530445;-6.406666667;-4.42;-9.76;2.384636008;0.90734;0.97426;0.78008;0.090026495;0.09266;0.02574;0.21992;0.090026495;-4.44;-4.75
mp-31451;-1.403333333;-1.11;-1.57;0.20805982;-6.653333333;-4.44;-9.41;2.065047753;0.92333;0.97686;0.82912;0.066822769;0.07667;0.02314;0.17088;0.066822769;-1.13;-2.19
mp-23350;-1.202;-0.26;-2.52;1.078376558;-4.458;-0.45;-15.15;5.43295647;0.843562;0.95087;0.71556;0.092082196;0.156438;0.04913;0.28444;0.092082196;-10.98;-13.28
mp-10336;-1.02;-0.4;-2.05;0.65702794;-3.701428571;-0.8;-11.87;3.544232452;0.814184286;0.99916;0.66737;0.124871482;0.185815714;0.00084;0.33263;0.124871482;-33.81;-44.34
mp-7773;-0.833333333;-0.2;-1.85;0.721680138;-2.183333333;-0.4;-3.7;1.380877338;0.807378333;0.96319;0.60364;0.136417683;0.192621667;0.03681;0.39636;0.136417683;-14.35;-15.38
mp-3448;-0.546;-0.27;-0.94;0.321782535;-2.768;-1.17;-5.66;1.648009709;0.945486;0.95659;0.92147;0.012834455;0.054514;0.04341;0.07853;0.012834455;-29.11;-32.03
mp-13356;-2.005;-0.58;-4.83;1.997604816;-7.5;-0.61;-28.97;9.708679965;0.867686667;0.98397;0.74016;0.099523377;0.132313333;0.01603;0.25984;0.099523377;-124.43;-130.08
mp-989563;-1.995;-0.64;-3.35;1.355;-6.9925;-0.64;-20.13;7.682630978;0.9540725;0.98485;0.92775;0.026141458;0.0459275;0.01515;0.07225;0.026141458;-10.96;-17.32
mp-559092;-3.01;-3.01;-3.01;0;-12.045;-6.02;-18.07;6.025;0.95924;0.9595;0.95898;0.00026;0.04076;0.0405;0.04102;0.00026;-17.72;-25.12
mp-1009820;-4.78;-4.78;-4.78;0;-19.12;-19.12;-19.12;0;1;1;1;0;0;0;0;0;-10.35;-12.97
mp-8200;-2.326666667;-1.04;-4.87;1.79844995;-5.713333333;-3.12;-9.74;2.886397216;0.801243333;0.95403;0.71606;0.108274615;0.198756667;0.04597;0.28394;0.108274615;-6.09;-7.44
mp-3666;-2.975;-0.86;-5.09;2.115;-11.04;-0.86;-30.55;11.797807;0.9972375;1;0.99383;0.002799896;0.0027625;0;0.00617;0.002799896;-67.6;-88.2
mp-7297;-3.306666667;-1.08;-4.42;1.574491099;-11.38666667;-3.24;-26.5;10.69759267;0.90196;0.92784;0.88889;0.018300231;0.09804;0.07216;0.11111;0.018300231;-36.26;-46.92
mp-12016;-5.95;-5.54;-6.36;0.41;-14.26;-6.36;-22.16;7.9;0.993925;0.99865;0.9892;0.004725;0.006075;0.00135;0.0108;0.004725;-24.03;-30.64
mp-13800;-1.312857143;-0.5;-3.31;1.260030774;-5.154285714;-0.51;-19.86;6.09581556;0.873348571;0.93834;0.82889;0.037542508;0.126651429;0.06166;0.17111;0.037542508;-24.3;-33.56
mp-754329;-1.994;-0.49;-4.04;1.672310976;-7.88;-1.4;-24.26;8.544460194;0.832062;0.96111;0.70605;0.107486398;0.167938;0.03889;0.29395;0.107486398;-76.74;-93.45
mp-3070;-14.25;-14.22;-14.28;0.03;-28.47;-14.28;-42.66;14.19;0.994805;0.99513;0.99448;0.000325;0.005195;0.00487;0.00552;0.000325;-36.78;-49.3
mp-4156;-2.108;-0.6;-4.34;1.774693213;-8.418;-1.51;-26.05;9.132196669;0.94351;1;0.77597;0.085254091;0.05649;0;0.22403;0.085254091;-54.97;-62.16
mp-7908;-2.5125;-1.06;-3.97;1.452504303;-7.2725;-1.06;-15.89;5.536096888;0.937145;0.99875;0.8777;0.059122164;0.062855;0.00125;0.1223;0.059122164;-4.78;-7.11
mp-11175;-2.79;-1;-6.06;2.315700038;-6.975;-1;-24.25;7.946980034;0.926361667;0.99507;0.80282;0.086797234;0.073638333;0.00493;0.19718;0.086797234;-19.75;-21.53
mp-24424;-0.254;-0.17;-0.35;0.08138796;-1.482;-0.67;-2.12;0.67139854;0.783552;0.78963;0.77918;0.00496576;0.216448;0.21037;0.22082;0.00496576;-30.31;-34.73
mp-7173;-1.093333333;-0.61;-1.36;0.34237731;-5.576666667;-5.23;-6.06;0.352357142;0.90361;0.99508;0.72517;0.126189507;0.09639;0.00492;0.27483;0.126189507;-3.43;-6.71
mp-23060;-0.916;-0.25;-1.82;0.737661169;-3.434;-0.45;-10.89;3.826364332;0.805162;0.91899;0.59574;0.116318845;0.194838;0.08101;0.40426;0.116318845;-4.59;-6.21
mp-7608;-1.286;-0.24;-2.27;0.831350708;-4.132;-0.48;-9.06;2.799352782;0.828262;0.98817;0.62719;0.139549664;0.171738;0.01183;0.37281;0.139549664;-18.08;-19.7
mp-12814;-0.364;-0.21;-0.56;0.135735036;-2.238;-0.83;-4.5;1.356589842;0.75433;0.83914;0.67364;0.073924998;0.24567;0.16086;0.32636;0.073924998;-124.29;-122.76
mp-1105;-3.845;-0.76;-6.93;3.085;-4.99;-3.05;-6.93;1.94;0.768795;0.78831;0.74928;0.019515;0.231205;0.21169;0.25072;0.019515;-16.77;-17.52
mp-8579;-0.445714286;-0.15;-0.8;0.254830876;-1.944285714;-0.46;-3.18;1.029921733;0.717735714;0.74;0.68187;0.023441066;0.282264286;0.26;0.31813;0.023441066;-21.08;-22.39
mp-998413;-0.773333333;-0.2;-1.87;0.758983238;-2.398333333;-0.2;-7.48;2.581688186;0.804201667;0.95918;0.65672;0.105466468;0.195798333;0.04082;0.34328;0.105466468;-5.92;-8.16
mp-11919;-2.93;-0.78;-5.89;2.424565941;-9.192;-1.31;-17.66;7.090324111;0.86003;0.99718;0.74393;0.115122463;0.13997;0.00282;0.25607;0.115122463;-34.19;-37.31
mp-614603;-0.286666667;-0.14;-0.36;0.103708995;-1.98;-1.66;-2.14;0.22627417;0.90534;0.935;0.89051;0.020972787;0.09466;0.065;0.10949;0.020972787;-3.33;-4.18
mp-9262;-2.12;-0.7;-2.83;1.004091629;-8.01;-2.83;-16.98;6.368081867;0.83887;0.96061;0.778;0.08608318;0.16113;0.03939;0.222;0.08608318;-32.6;-37.17
mp-8857;-1.8625;-0.92;-3.81;1.138647773;-4.37;-2.72;-5.51;1.170534066;0.8122225;0.85019;0.77732;0.034590542;0.1877775;0.14981;0.22268;0.034590542;-10.24;-12.14
mp-2079;-5.38;-5.38;-5.38;0;-10.76;-10.76;-10.76;0;0.89156;0.89156;0.89156;0;0.10844;0.10844;0.10844;0;-9.21;-12.23
mp-16764;-1.008;-0.26;-2.04;0.843265083;-4.61;-1.04;-12.26;4.228309355;0.940502;0.99837;0.83691;0.059164942;0.059498;0.00163;0.16309;0.059164942;-13.47;-21.13
mp-23036;-0.924;-0.25;-1.91;0.805272625;-3.524;-0.3;-11.45;4.063218429;0.856624;0.99;0.64;0.128644504;0.143376;0.01;0.36;0.128644504;-7.87;-10.08
mp-10341;-4.955;-4.71;-5.2;0.245;-17.34;-4.71;-31.19;12.42945494;0.9902375;0.9984;0.98156;0.008017519;0.0097625;0.0016;0.01844;0.008017519;-93.29;-108.74
mp-22901;-0.266666667;-0.2;-0.3;0.047140452;-1.976666667;-1.19;-2.37;0.556257335;0.966606667;0.99187;0.91608;0.035727749;0.033393333;0.00813;0.08392;0.035727749;-3.1;-4.32
mp-23263;-1.036666667;-0.39;-1.36;0.457262385;-5.683333333;-0.78;-12.2;4.799738419;0.92764;0.9911;0.80153;0.089173849;0.07236;0.0089;0.19847;0.089173849;-12.9;-23.57
mp-5427;-7.023333333;-1.05;-10.17;4.225804328;-17.22333333;-2.1;-39.4;16.02362076;0.965286667;1;0.91489;0.03647285;0.034713333;0;0.08511;0.03647285;-145.42;-186.21
mp-29091;-1.67;-0.39;-3.27;1.192043064;-4.985;-0.39;-13.06;4.001823543;0.83328;0.98513;0.72666;0.109654747;0.16672;0.01487;0.27334;0.109654747;-18.11;-23.89
mp-22935;-1.1525;-0.5;-3.08;1.112910037;-1.8175;-0.5;-3.19;1.318073879;0.6601075;0.90576;0.56517;0.142052618;0.3398925;0.09424;0.43483;0.142052618;-9.91;-11.42
mp-989527;-0.8025;-0.21;-2.09;0.758168022;-3.10125;-0.21;-12.52;3.756376038;0.87219;0.9322;0.73913;0.063628643;0.12781;0.0678;0.26087;0.063628643;-15.25;-19.62
mp-15896;-2.785;-1.27;-4.56;1.490444565;-8.525;-2.54;-18.25;5.928534811;0.83261;0.96065;0.70678;0.114622389;0.16739;0.03935;0.29322;0.114622389;-11.96;-17.79
mp-7457;-2.72;-2.72;-2.72;0;-8.165;-5.44;-10.89;2.725;0.86074;0.86074;0.86074;0;0.13926;0.13926;0.13926;0;-31.52;-43.95
mp-10695;-1.3;-1.3;-1.3;0;-5.2;-5.2;-5.2;0;0.80572;0.80572;0.80572;0;0.19428;0.19428;0.19428;0;-15.37;-16.48
mp-5122;-1.912;-0.57;-3.66;1.431522267;-5.248;-0.75;-14.64;5.234613262;0.950574;1;0.76603;0.092412661;0.049426;0;0.23397;0.092412661;-21.89;-28.89
mp-6660;-9.845;-9.83;-9.86;0.015;-19.71;-9.83;-29.59;9.88;0.98204;0.9865;0.97758;0.00446;0.01796;0.0135;0.02242;0.00446;-56.4;-74.54
mp-4651;-2.483333333;-0.39;-3.53;1.480210195;-9.946666667;-1.56;-21.21;8.275950432;0.948923333;1;0.84677;0.072233315;0.051076667;0;0.15323;0.072233315;-79.43;-92.15
mp-9195;-0.399;-0.11;-0.92;0.283353137;-1.739;-0.44;-3.69;1.193930065;0.713661;0.76907;0.6436;0.040020764;0.286339;0.23093;0.3564;0.040020764;-41.04;-44.53
mp-4763;-3.015;-1.3;-4.73;1.715;-9.0525;-2.6;-18.93;6.207633909;0.91964;0.99118;0.84824;0.070260628;0.08036;0.00882;0.15176;0.070260628;-25.08;-27.31
mp-9486;-4.565;-4.2;-4.93;0.365;-18.99;-8.39;-29.59;10.6;0.93764;0.99498;0.8803;0.05734;0.06236;0.00502;0.1197;0.05734;-26.62;-40.25
mp-545500;-1.778;-0.49;-3.7;1.569310677;-5.04;-0.97;-14.82;5.485861828;0.844356;0.91377;0.77949;0.05720636;0.155644;0.08623;0.22051;0.05720636;-62.35;-71.63
mp-757;-0.45;-0.12;-0.64;0.234236348;-3.41;-0.83;-7.06;2.653538518;0.972593333;1;0.91919;0.037766246;0.027406667;0;0.08081;0.037766246;-25.02;-25.01
mp-16236;-0.3475;-0.12;-0.71;0.228568917;-1.4675;-0.46;-2.82;0.934006825;0.80577625;0.9596;0.63014;0.110078916;0.19422375;0.0404;0.36986;0.110078916;-13.17;-14.69
mp-697038;-0.773333333;-0.19;-1.64;0.619802836;-3.11;-0.19;-9.83;3.142923268;0.757705;0.87273;0.6125;0.091461659;0.242295;0.12727;0.3875;0.091461659;-21.38;-24.02
mp-966800;-3.88;-3.88;-3.88;0;-15.54;-15.54;-15.54;0;0.99936;0.99936;0.99936;0;0.00064;0.00064;0.00064;0;-0.93;-3.84
mp-9127;-4.57;-4.57;-4.57;0;-18.27;-9.14;-27.4;9.13;0.99909;0.99927;0.99891;0.00018;0.00091;0.00073;0.00109;0.00018;-92.58;-108.73
mp-570485;-2.216666667;-0.38;-3.67;1.370214906;-4.913333333;-1.14;-11;4.34499968;0.881356667;1;0.71923;0.118676166;0.118643333;0;0.28077;0.118676166;-13.41;-15.82
mp-4979;-2.99;-1.26;-4.72;1.73;-8.9725;-2.52;-18.89;6.238482888;0.84511;0.99221;0.69811;0.146840159;0.15489;0.00779;0.30189;0.146840159;-8.83;-18.81
mp-5962;-0.49;-0.11;-0.8;0.270333128;-2.112;-0.42;-3.21;1.039334402;0.919016;1;0.64242;0.138702526;0.080984;0;0.35758;0.138702526;-40.55;-42.22
mp-20817;-1.548571429;-0.43;-2.37;0.639428954;-5.05;-1.72;-7.1;1.674591635;0.902542857;1;0.75264;0.101536345;0.097457143;0;0.24736;0.101536345;-4.5;-3.25
mp-11583;-2.5;-0.52;-4.21;1.470061223;-10.258;-1.57;-16.84;6.1057658;0.938698;0.99357;0.77966;0.080661563;0.061302;0.00643;0.22034;0.080661563;-38.22;-52.58
mp-8753;-0.943333333;-0.37;-2.05;0.782637989;-1.92;-0.41;-4.1;1.210096415;0.808458333;0.89032;0.64583;0.077085855;0.191541667;0.10968;0.35417;0.077085855;-25.2;-24.48
mp-7482;-0.43;-0.21;-0.74;0.253535007;-2.174;-0.85;-4.46;1.266153229;0.81217;0.92708;0.64609;0.135294717;0.18783;0.07292;0.35391;0.135294717;-20.23;-20.9
mp-7394;-2.98;-0.9;-5.06;2.08;-7.6825;-1.81;-20.24;7.340954894;0.841015;0.97736;0.70495;0.135447205;0.158985;0.02264;0.29505;0.135447205;-21.73;-27.09
mp-37216;-2.435;-0.82;-4.05;1.615;-8.5175;-0.82;-24.28;9.227790567;0.829865;0.94826;0.71144;0.117891148;0.170135;0.05174;0.28856;0.117891148;-38.23;-49
mp-570008;-0.38;-0.28;-0.51;0.106395489;-2.214;-1.01;-3.61;1.01083332;0.821328;0.89542;0.71579;0.067323652;0.178672;0.10458;0.28421;0.067323652;-63.08;-63.92
mp-241;-0.62;-0.62;-0.62;0;-3.73;-2.49;-4.97;1.24;0.721695;0.72182;0.72157;0.000125;0.278305;0.27818;0.27843;0.000125;-17.36;-18.8
mp-30460;-1.19;-0.85;-1.54;0.281780056;-5.796666667;-3.41;-9.27;2.512705492;0.910653333;0.99051;0.76825;0.100942033;0.089346667;0.00949;0.23175;0.100942033;-1.5;-2.58
mp-16742;-0.41375;-0.13;-0.74;0.201862422;-1.78875;-0.51;-2.96;0.798943639;0.73616375;0.81337;0.61921;0.065462487;0.26383625;0.18663;0.38079;0.065462487;-37.73;-42.08
mp-4043;-1.936666667;-0.47;-4.09;1.555577778;-5.491666667;-0.94;-16.38;5.029073529;0.821305;0.98075;0.7282;0.112669677;0.178695;0.01925;0.2718;0.112669677;-8.49;-11.08
mp-14652;-2.96;-0.64;-5.28;2.32;-6.875;-3.19;-10.56;3.685;0.87506;0.88701;0.86311;0.01195;0.12494;0.11299;0.13689;0.01195;-9.1;-11.49
mp-22984;-1.795;-0.47;-3.12;1.325;-5.4;-0.95;-12.5;4.560290561;0.934005;0.95238;0.91532;0.018376307;0.065995;0.04762;0.08468;0.018376307;-38.28;-42.78
mp-989558;-1.774285714;-0.5;-4.34;1.639798395;-6.754285714;-1.09;-26.02;8.029587887;0.8866;0.93878;0.81189;0.049358268;0.1134;0.06122;0.18811;0.049358268;-23.27;-34.33
mp-556405;-7.31;-1.56;-13.07;5.750004348;-12.135;-4.68;-26.13;8.772845889;0.9776525;0.99962;0.9549;0.021783961;0.0223475;0.00038;0.0451;0.021783961;-35.93;-54.39
mp-1000;-0.34;-0.12;-0.45;0.155563492;-2.273333333;-1.42;-2.7;0.603397787;0.77756;0.78344;0.7658;0.008315576;0.22244;0.21656;0.2342;0.008315576;-15.69;-17.68
mp-20352;-1.79;-0.47;-3.69;1.512917711;-6.958;-1;-18.46;6.094533288;0.84702;0.90476;0.75691;0.053662869;0.15298;0.09524;0.24309;0.053662869;-75.32;-83.53
mp-561827;-2.22;-0.7;-3.22;1.092520023;-8.283333333;-2.74;-19.32;7.804128537;0.892513333;0.94586;0.85561;0.038635502;0.107486667;0.05414;0.14439;0.038635502;-26.57;-32.62
mp-989545;-1.39;-0.67;-2.11;0.72;-4.8575;-0.67;-12.63;4.642118994;0.90509;0.97847;0.83492;0.06990467;0.09491;0.02153;0.16508;0.06990467;-16.82;-22.5
mp-12444;-0.436;-0.13;-1.01;0.315061899;-1.823;-0.52;-4.04;1.221728693;0.761635;0.85784;0.60559;0.075723788;0.238365;0.14216;0.39441;0.075723788;-41.96;-45.35
mp-505297;-1.563333333;-1.28;-1.79;0.212027252;-7.106666667;-6.48;-7.67;0.487875212;0.9173;0.99741;0.78471;0.094431405;0.0827;0.00259;0.21529;0.094431405;-0.26;-0.8
mp-8280;-0.52;-0.26;-0.75;0.196672316;-2.27;-1.25;-3.01;0.732557165;0.826256;0.96012;0.73585;0.109301586;0.173744;0.03988;0.26415;0.109301586;-54.77;-56.73
mp-10381;-0.713333333;-0.28;-1.54;0.584627137;-1.991666667;-0.56;-3.09;0.958947629;0.845928333;0.96154;0.70968;0.08950576;0.154071667;0.03846;0.29032;0.08950576;-16.86;-17.33
mp-8752;-1.028;-0.39;-1.84;0.665173662;-2.236;-0.39;-3.67;1.254441708;0.87653;0.99454;0.68932;0.104370561;0.12347;0.00546;0.31068;0.104370561;-24.54;-26.02
mp-23197;-0.523333333;-0.29;-0.64;0.164991582;-4;-1.72;-5.14;1.612203461;0.919463333;0.95035;0.85769;0.043680343;0.080536667;0.04965;0.14231;0.043680343;-0.05;-0.72
mp-29484;-0.873333333;-0.32;-1.88;0.712218755;-1.801666667;-0.39;-3.75;1.128677939;0.811308333;0.875;0.664;0.068355226;0.188691667;0.125;0.336;0.068355226;-23.15;-22.88
mp-13548;-0.46;-0.14;-0.78;0.32;-3.34;-0.41;-6.27;2.93;0.67521;0.75497;0.59545;0.07976;0.32479;0.24503;0.40455;0.07976;-20.11;-29.22
