mp-ids,Icohp_mean_avg,Icohp_mean_max,Icohp_mean_min,Icohp_mean_std,Icohp_sum_avg,Icohp_sum_max,Icohp_sum_min,Icohp_sum_std,bonding_perc_avg,bonding_perc_max,bonding_perc_min,bonding_perc_std,antibonding_perc_avg,antibonding_perc_min,antibonding_perc_max,antibonding_perc_std,Madelung_Mull,Madelung_Loew
mp-867339,-0.2814285714285715,-0.11,-0.51,0.16030583016120614,-1.6828571428571428,-0.68,-4.05,1.140873278122813,0.8530499999999999,0.96735,0.72727,0.09545319675856107,0.14695,0.03265,0.27273,0.09545319675856107,-14.4,-11.97
mp-867699,-2.056,-0.84,-3.84,1.4526747743387023,-5.924,-3.37,-15.33,4.70559071743389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-31.49,-22.34
mp-867730,-3.7125000000000004,-1.41,-5.7,1.5314433551391968,-10.115000000000002,-5.7,-20.37,5.952984545587197,0.9338725,0.99307,0.83748,0.060266458903356857,0.06612749999999999,0.00693,0.16252,0.06026645890335685,-75.66,-64.34
mp-8697,-7.2325,-2.43,-12.03,4.7975013027616775,-16.9025,-4.87,-36.1,11.643902642585088,0.9966225,0.99917,0.99388,0.002421150294797891,0.0033775000000000003,0.00083,0.00612,0.0024211502947979087,-81.16,-46.38
mp-8703,-2.3649999999999998,-0.46,-4.27,1.9049999999999998,-6.1425,-1.39,-17.06,6.397457991264968,0.9930275000000001,1.0,0.98578,0.006975211018313346,0.0069724999999999995,0.0,0.01422,0.006975211018313353,-18.31,-14.85
mp-8724,-6.13,-6.13,-6.13,0.0,-12.254999999999999,-6.13,-18.38,6.124999999999999,0.9171199999999999,0.91735,0.91689,0.00023000000000000798,0.08288000000000001,0.08265,0.08311,0.00023000000000000104,-81.54,-76.05
mp-8751,-0.3775,-0.11,-0.74,0.21941684073926504,-1.82,-0.45,-2.97,0.9425497334358544,0.89462375,0.99331,0.76963,0.08876309648968707,0.10537625,0.00669,0.23037,0.08876309648968708,-21.59,-20.4
mp-8752,-0.9383333333333334,-0.39,-1.84,0.6394637510358886,-2.19,-0.39,-3.67,1.149753596790779,0.8981366666666668,0.99725,0.68932,0.1064753899056282,0.10186333333333335,0.00275,0.31068,0.10647538990562821,-26.02,-24.54
mp-8753,-0.79375,-0.32,-2.05,0.7257227001410387,-1.86625,-0.41,-4.09,1.0561005811474586,0.84104625,0.95804,0.64085,0.09501167874760186,0.15895375,0.04196,0.35915,0.09501167874760187,-24.48,-25.19
mp-8756,-0.39999999999999997,-0.18,-0.74,0.2234789859088705,-1.7042857142857144,-0.72,-2.97,0.8841114529427215,0.9204185714285715,0.99666,0.82727,0.07477893638271821,0.07958142857142857,0.00334,0.17273,0.07477893638271817,-21.36,-18.6
mp-8759,-3.975,-1.36,-6.45,1.8106697655839952,-10.584999999999999,-6.45,-21.55,6.343159701599826,0.9259975,0.96912,0.83647,0.05288197489457064,0.0740025,0.03088,0.16353,0.05288197489457065,-64.86,-55.97
mp-8789,-0.40375,-0.17,-0.59,0.13265910259005975,-1.9175,-0.37,-4.09,1.1660376280377918,0.814085,0.94961,0.72868,0.0969028104597591,0.185915,0.05039,0.27132,0.09690281045975913,-85.54,-83.97
mp-8799,-0.3885714285714285,-0.21,-0.58,0.15065841889411113,-1.6428571428571428,-0.84,-2.34,0.5834310899623826,0.8961785714285714,0.97551,0.77341,0.08899516622966046,0.10382142857142858,0.02449,0.22659,0.08899516622966047,-21.35,-19.63
mp-8812,-5.48,-5.48,-5.48,0.0,-19.174999999999997,-5.48,-32.87,13.694999999999999,0.9185700000000001,0.91868,0.91846,0.00010999999999999899,0.08143,0.08132,0.08154,0.00010999999999999899,-43.71,-32.55
mp-8818,-1.148,-0.29,-2.13,0.8095035515672553,-2.528,-0.29,-4.27,1.3115853003140894,0.826252,0.92795,0.59259,0.12268233000721826,0.173748,0.07205,0.40741,0.12268233000721823,-54.44,-58.36
mp-8830,-1.435,-0.53,-2.34,0.9049999999999999,-6.460000000000001,-1.6,-14.05,4.803347790864201,0.9111999999999999,0.99379,0.82849,0.0825900435888007,0.08879999999999999,0.00621,0.17151,0.0825900435888007,-19.0,-16.08
mp-8857,-1.6620000000000001,-0.86,-3.81,1.0945391724374236,-4.182,-2.72,-5.51,1.1088264066119635,0.824408,0.89027,0.77446,0.044289311306454075,0.175592,0.10973,0.22554,0.04428931130645407,-12.14,-10.24
mp-886,-4.731999999999999,-3.88,-5.58,0.6806291207405102,-18.47,-15.02,-23.87,3.8098871374359633,0.9853159999999999,0.99603,0.97915,0.006829481971570024,0.014684000000000003,0.00397,0.02085,0.006829481971570026,-67.14,-42.55
mp-8861,-0.4822222222222222,-0.12,-1.01,0.35835357393308814,-1.911111111111111,-0.12,-5.82,1.7181737361670737,0.8662733333333333,0.92687,0.79874,0.037409311081007014,0.13372666666666666,0.07313,0.20126,0.03740931108100703,-37.3,-33.65
mp-8873,-8.155,-6.88,-9.43,1.275,-20.39,-6.88,-37.73,12.788219187987043,0.99915,0.99964,0.99855,0.0004320300915445227,0.0008500000000000001,0.00036,0.00145,0.0004320300915445589,-51.68,-32.06
mp-8874,-8.545,-7.71,-9.38,0.8350000000000004,-21.359999999999996,-7.71,-37.53,13.046104782654476,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.33,-39.69
mp-8880,-4.19,-4.19,-4.19,0.0,-16.78,-16.78,-16.78,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.27,-1.54
mp-8881,-4.14,-4.14,-4.14,0.0,-16.57,-16.57,-16.57,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.01,-0.93
mp-8882,-4.51,-4.51,-4.51,0.0,-18.06,-18.06,-18.06,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.13,-0.01
mp-8884,-1.06,-1.06,-1.06,0.0,-4.25,-4.25,-4.25,0.0,0.855235,0.85595,0.85452,0.0007150000000000212,0.144765,0.14405,0.14548,0.0007149999999999934,-20.43,-21.0
mp-8891,-7.43,-4.1,-10.76,3.33,-17.93,-4.1,-32.28,11.099806304616312,0.985965,0.99753,0.97436,0.011411359472034876,0.014035,0.00247,0.02564,0.011411359472034872,-63.97,-39.61
mp-8922,-2.8025,-0.75,-4.86,2.0525030450647326,-11.0175,-0.75,-29.12,10.926395505838144,0.8900425,1.0,0.77987,0.10995760509737379,0.1099575,0.0,0.22013,0.10995760509737378,-104.0,-87.72
mp-8930,-2.1149999999999998,-0.43,-3.8,1.685,-6.137500000000001,-0.87,-15.21,5.914859994116513,0.9889375,0.99479,0.97753,0.007048458608092954,0.011062500000000001,0.00521,0.02247,0.007048458608092978,-14.35,-12.15
mp-8931,-1.3866666666666667,-0.36,-3.38,1.4095704625483925,-3.891666666666667,-0.71,-13.5,4.8192372033572095,0.9101266666666666,0.9927,0.66355,0.12380544571580401,0.08987333333333332,0.0073,0.33645,0.12380544571580401,-17.81,-15.68
mp-8932,-2.9899999999999998,-0.77,-4.1,1.5697770542341354,-9.216666666666667,-3.06,-16.39,5.48922783478899,0.9424633333333333,0.99878,0.83043,0.07921990841252524,0.05753666666666666,0.00122,0.16957,0.07921990841252526,-16.98,-16.31
mp-8934,-1.8524999999999998,-0.35,-3.26,1.409102107726761,-5.5975,-0.7,-13.02,4.788738743134772,0.8764425,0.99169,0.66972,0.1319620127868244,0.1235575,0.00831,0.33028,0.1319620127868244,-18.0,-16.49
mp-8943,-2.983333333333333,-2.45,-3.65,0.49888765156985876,-8.56,-3.65,-17.12,6.07465225342159,0.7662399999999999,0.79558,0.73856,0.02330789279764831,0.23376,0.20442,0.26144,0.02330789279764833,-46.73,-39.25
mp-8962,-0.4614285714285714,-0.23,-0.9,0.2606271870167134,-1.8842857142857141,-0.9,-4.31,1.127055039128298,0.79214,0.9465,0.628,0.13202813596243146,0.20786000000000002,0.0535,0.372,0.13202813596243146,-26.85,-26.15
mp-8963,-0.4585714285714286,-0.18,-0.89,0.25952861507127944,-1.9985714285714289,-0.72,-4.36,1.4487968266454614,0.7465028571428572,0.93737,0.63717,0.1007752378477238,0.2534971428571428,0.06263,0.36283,0.1007752378477238,-26.83,-26.06
mp-8978,-4.483333333333333,-1.59,-5.93,2.0458956202330776,-13.983333333333333,-6.36,-23.72,7.243021162164,0.9413466666666667,0.99212,0.84103,0.07093637258526513,0.058653333333333335,0.00788,0.15897,0.07093637258526514,-38.34,-28.4
mp-8979,-3.847142857142857,-0.7,-6.42,1.6123426991777636,-11.012857142857143,-1.39,-29.38,9.481212572067705,0.9617571428571428,0.99898,0.80087,0.06616220041130212,0.03824285714285714,0.00102,0.19913,0.06616220041130212,-109.84,-77.15
mp-9008,-0.7157142857142859,-0.19,-1.83,0.7075482243606569,-1.6842857142857144,-0.38,-3.67,1.29465778316519,0.80862,0.97122,0.5656,0.13269658742516974,0.19138000000000002,0.02878,0.4344,0.13269658742516974,-7.67,-6.22
mp-9010,-1.035,-0.34,-2.34,0.9247296902338541,-2.1866666666666665,-0.69,-4.68,1.7669905363514418,0.8210616666666667,0.94017,0.65315,0.10001226365079212,0.17893833333333334,0.05983,0.34685,0.10001226365079212,-10.71,-10.03
mp-9062,-4.965,-4.93,-5.0,0.03500000000000014,-4.965,-4.93,-5.0,0.03500000000000014,0.765525,0.76566,0.76539,0.00013499999999999623,0.234475,0.23434,0.23461,0.0001350000000000101,-25.04,-21.28
mp-9063,-2.045,-0.39,-3.73,1.6551359460781463,-2.3325,-0.77,-3.73,1.3745976684106518,0.85244,0.93939,0.76867,0.08357983817883352,0.14756,0.06061,0.23133,0.08357983817883353,-24.68,-20.16
mp-9064,-1.195,-0.32,-2.92,1.205774301711007,-2.0316666666666667,-1.12,-2.92,0.6806471593678736,0.887575,0.96622,0.77649,0.07942644579525553,0.112425,0.03378,0.22351,0.07942644579525553,-24.01,-17.78
mp-9107,-1.2699999999999998,-0.33,-3.12,1.0456497182772697,-3.915833333333334,-0.65,-17.98,4.630015223757069,0.8704741666666665,1.0,0.67362,0.12535356473181059,0.12952583333333334,0.0,0.32638,0.12535356473181059,-29.88,-23.22
mp-9124,-0.8400000000000001,-0.8,-0.88,0.03999999999999998,-3.3600000000000003,-3.2,-3.52,0.15999999999999992,0.916185,0.98485,0.84752,0.06866499999999998,0.083815,0.01515,0.15248,0.068665,-20.6,-20.07
mp-9125,-2.61,-0.6,-4.62,2.01,-10.290000000000001,-0.6,-27.73,10.536154421799255,0.9516899999999999,0.99928,0.90315,0.04741690363151097,0.04831,0.00072,0.09685,0.047416903631510986,-110.23,-93.25
mp-9126,-2.5949999999999998,-0.52,-4.67,2.075,-10.235,-0.52,-28.0,10.7453071152015,0.9253175,0.99964,0.85135,0.07396792594598009,0.07468250000000001,0.00036,0.14865,0.07396792594598012,-109.29,-92.73
mp-9127,-4.57,-4.57,-4.57,0.0,-18.275,-9.14,-27.41,9.135,0.99909,0.99927,0.99891,0.00018000000000001348,0.00091,0.00073,0.00109,0.00018000000000000004,-108.73,-92.57
mp-9143,-4.25,-0.82,-7.68,3.4299999999999997,-14.877500000000001,-0.82,-46.09,18.185085063039985,0.999945,1.0,0.99978,9.526279441628739e-05,5.5e-05,0.0,0.00022,9.526279441628826e-05,-60.78,-44.96
mp-9144,-3.5999999999999996,-0.82,-6.38,2.7800000000000002,-12.6,-0.82,-38.26,14.95466482406075,0.999935,1.0,0.99974,0.00011258330249199347,6.5e-05,0.0,0.00026,0.00011258330249197701,-50.16,-38.45
mp-9158,-1.2360000000000002,-0.28,-2.2,0.8055954319632157,-4.166,-0.84,-8.82,2.7028103892060207,0.841772,0.99559,0.67117,0.13100374107635246,0.15822799999999998,0.00441,0.32883,0.13100374107635246,-23.32,-21.84
mp-9166,-17.01,-17.01,-17.01,0.0,-25.520000000000003,-17.01,-34.03,8.51,0.9969349999999999,0.99708,0.99679,0.00014500000000000624,0.003065,0.00292,0.00321,0.00014500000000000016,-28.42,-23.38
mp-9195,-0.399,-0.11,-0.92,0.283353136562841,-1.7389999999999997,-0.44,-3.69,1.193930064953555,0.708477,0.7735,0.57258,0.056292260400520426,0.29152300000000003,0.2265,0.42742,0.05629226040052043,-44.53,-41.04
mp-9198,-2.884736842105263,-0.67,-4.7,1.3487162255506946,-7.609473684210525,-1.34,-18.82,5.963563464630514,0.9524773684210526,0.9963,0.88626,0.04413346180586255,0.04752263157894737,0.0037,0.11374,0.044133461805862556,-1.61,-0.7
mp-9200,-0.248,-0.12,-0.35,0.10609429767899875,-1.418,-0.47,-2.36,0.7475667194304465,0.8307939999999998,0.89143,0.77953,0.04784137481302142,0.169206,0.10857,0.22047,0.04784137481302142,-19.84,-16.11
mp-9205,-6.08,-3.29,-8.87,2.7899999999999996,-8.2975,-3.29,-17.74,5.908440466823711,0.825915,0.92278,0.72905,0.09686500000000003,0.17408500000000002,0.07722,0.27095,0.096865,-61.08,-54.12
mp-924128,-1.3333333333333333,-1.11,-1.63,0.2185304453744501,-6.420000000000001,-4.42,-9.79,2.3967895193362305,0.91831,0.99095,0.7903,0.09079090740083318,0.08169,0.00905,0.2097,0.09079090740083319,-4.76,-4.44
mp-924129,-1.4266666666666667,-1.15,-1.78,0.26284765338288435,-6.890000000000001,-4.61,-10.66,2.6852312128877593,0.9240233333333333,0.99442,0.8023,0.08642277336186079,0.07597666666666665,0.00558,0.1977,0.08642277336186079,-2.26,-3.21
mp-924130,-0.9385714285714286,-0.15,-1.29,0.3527616990640149,-4.994285714285714,-1.76,-7.58,1.942346571567915,0.8816514285714285,0.99345,0.69556,0.12218531048354049,0.11834857142857144,0.00655,0.30444,0.12218531048354046,-5.89,-5.89
mp-9244,-8.76,-8.76,-8.76,0.0,-26.285,-26.28,-26.29,0.004999999999999005,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.59,-7.5
mp-9250,-0.39285714285714285,-0.22,-0.71,0.20309844802911894,-1.8242857142857143,-0.86,-2.84,0.7925520648577001,0.9001300000000001,0.9965,0.77922,0.09170584371471957,0.09987,0.0035,0.22078,0.09170584371471957,-21.24,-18.83
mp-9259,-7.083333333333333,-1.42,-9.92,4.0045834850691895,-14.636666666666668,-4.26,-29.73,10.919872811632114,0.9494133333333333,0.99043,0.8677,0.05778019979966225,0.05058666666666667,0.00957,0.1323,0.057780199799662244,-89.52,-67.8
mp-9262,-2.12,-0.7,-2.83,1.0040916292848976,-8.013333333333334,-2.83,-16.98,6.366099451172769,0.8387466666666666,0.94456,0.78571,0.07482140083039224,0.16125333333333333,0.05544,0.21429,0.07482140083039225,-37.16,-32.59
mp-9268,-1.5,-0.39,-3.71,1.541676576544726,-2.0366666666666666,-0.85,-3.71,1.1805318951877393,0.9009066666666666,0.98347,0.77117,0.0926139544321241,0.09909333333333332,0.01653,0.22883,0.09261395443212408,-25.49,-19.98
mp-927,-2.652,-1.26,-4.65,1.592474803568333,-6.696,-1.48,-13.66,4.311373794975332,0.8265459999999999,0.95039,0.72072,0.10161632833359015,0.17345400000000002,0.04961,0.27928,0.10161632833359016,-8.28,-7.46
mp-9270,-1.6614285714285713,-0.41,-2.51,0.7611913326476853,-5.340000000000001,-1.64,-7.52,1.9678196781499786,0.9041342857142857,0.99762,0.78397,0.09941375096852878,0.09586571428571429,0.00238,0.21603,0.09941375096852877,-3.46,-2.32
mp-9273,-0.58875,-0.17,-1.61,0.5910464765989221,-1.9212500000000001,-0.79,-4.84,1.313843954775452,0.8729912500000001,0.98387,0.73214,0.08635831813402518,0.12700875,0.01613,0.26786,0.08635831813402517,-10.82,-10.59
mp-9274,-0.7157142857142856,-0.26,-1.67,0.6071915946824867,-2.2042857142857146,-0.78,-5.0,1.385144212634886,0.8485571428571428,0.93798,0.72254,0.07601106774942822,0.15144285714285716,0.06202,0.27746,0.0760110677494282,-10.8,-10.85
mp-9295,-1.6900000000000002,-0.43,-3.43,1.2709051892253806,-4.8516666666666675,-0.87,-13.73,4.148535551519624,0.837415,0.97959,0.72987,0.10425448939174432,0.162585,0.02041,0.27013,0.10425448939174432,-6.18,-5.42
mp-9306,-0.9566666666666666,-0.28,-2.07,0.7923733687823913,-2.188333333333333,-0.28,-4.14,1.1696640068365312,0.8013150000000001,0.90764,0.58333,0.11395713298575623,0.198685,0.09236,0.41667,0.11395713298575624,-53.28,-56.87
mp-9307,-0.91,-0.26,-1.96,0.7449832212875669,-2.398333333333333,-0.26,-4.16,1.3163132437059029,0.7657183333333335,0.83562,0.58865,0.08339263844742066,0.23428166666666664,0.16438,0.41135,0.08339263844742065,-51.93,-56.16
mp-9317,-1.2575,-0.34,-3.02,1.0516346402941785,-3.8466666666666662,-0.67,-17.86,4.618452723104953,0.8496683333333332,1.0,0.66918,0.12602606515011974,0.15033166666666672,0.0,0.33082,0.12602606515011974,-29.6,-24.24
mp-9321,-1.5642857142857143,-0.33,-3.28,1.3729827503115473,-4.815714285714285,-0.33,-19.08,6.121789787642305,0.8583685714285714,0.99073,0.61538,0.1474233897345205,0.14163142857142857,0.00927,0.38462,0.14742338973452052,-45.66,-37.92
mp-9348,-1.38125,-0.42,-2.98,1.2281025761311635,-4.04125,-0.42,-17.8,5.31118498430435,0.88801625,0.93086,0.85246,0.026597052908875075,0.11198374999999999,0.06914,0.14754,0.026597052908875075,-42.82,-35.2
mp-9361,-0.67125,-0.21,-1.87,0.6935495205823445,-3.22125,-0.81,-11.25,3.3445905485574765,0.87609125,0.9555,0.79155,0.052848052811220035,0.12390875000000001,0.0445,0.20845,0.052848052811220014,-15.48,-11.21
mp-9382,-1.3833333333333335,-0.43,-3.21,1.285011889266226,-6.474999999999999,-1.31,-19.23,6.287463054894769,0.8544533333333333,1.0,0.72657,0.10555686692752657,0.14554666666666669,0.0,0.27343,0.10555686692752658,-30.39,-29.72
mp-9383,-1.6039999999999999,-0.47,-3.28,1.3645453455272198,-7.378,-1.42,-19.66,6.7938866637588236,0.8777760000000001,1.0,0.71268,0.10980206876011035,0.122224,0.0,0.28732,0.10980206876011035,-32.83,-34.28
mp-9384,-1.633333333333333,-0.3,-2.3,0.9428090415820632,-4.14,-0.91,-6.91,2.470991703749731,0.75395,0.79589,0.67041,0.05907186357875184,0.24605000000000002,0.20411,0.32959,0.05907186357875182,-6.97,-6.45
mp-9385,-0.9600000000000002,-0.22,-2.04,0.8820884309410253,-2.602,-0.65,-6.13,2.1543574448080802,0.835716,0.93421,0.6875,0.09214296361632829,0.164284,0.06579,0.3125,0.09214296361632829,-5.67,-5.08
mp-9386,-1.4833333333333334,-0.29,-2.08,0.8438140922159467,-3.76,-0.86,-6.25,2.219474412257701,0.7699866666666667,0.81231,0.68584,0.05950102874927645,0.23001333333333332,0.18769,0.31416,0.05950102874927645,-5.75,-5.2
mp-9437,-1.4833333333333334,-1.36,-1.59,0.09463379711052258,-6.9433333333333325,-5.44,-9.03,1.522549032233627,0.9322,0.9759,0.86152,0.05044228649324562,0.0678,0.0241,0.13848,0.050442286493245586,-1.32,-0.55
mp-9486,-4.81,-4.2,-5.3,0.45701932854822075,-14.426666666666668,-5.3,-29.59,10.796049689070946,0.9544966666666667,0.99498,0.87411,0.05684245029514079,0.04550333333333333,0.00502,0.12589,0.056842450295140824,-40.25,-26.62
mp-9514,-3.1366666666666667,-0.99,-4.21,1.517922556947122,-12.22,-2.96,-16.85,6.547808793787431,0.9819833333333333,1.0,0.94595,0.02547941434875528,0.018016666666666667,0.0,0.05405,0.025479414348755263,-37.95,-32.16
mp-9517,-2.8600000000000003,-0.87,-5.83,1.8656044596859218,-7.628,-0.87,-18.2,6.7650229859180815,0.96341,0.99659,0.92233,0.0339521563380001,0.03659,0.00341,0.07767,0.0339521563380001,-70.28,-63.27
mp-9562,-0.71,-0.45,-0.97,0.26,-3.27,-2.68,-3.86,0.5899999999999999,0.9894225,0.98985,0.98901,0.0004126363411044052,0.0105775,0.01015,0.01099,0.00041263634110436765,-52.37,-48.3
mp-9564,-0.635,-0.48,-0.79,0.15500000000000003,-2.66,-1.43,-3.17,0.7206247289678589,0.9391825,0.97313,0.90395,0.03395965795984997,0.0608175,0.02687,0.09605,0.03395965795984994,-63.27,-58.82
mp-9565,-0.595,-0.46,-0.73,0.13499999999999998,-2.4825,-1.37,-2.91,0.6460408268832551,0.9420599999999999,0.97394,0.91018,0.03188000000000002,0.05794,0.02606,0.08982,0.03188,-59.04,-53.64
mp-9566,-0.585,-0.45,-0.72,0.13499999999999998,-2.4625,-1.35,-2.9,0.6474710418234935,0.90514,0.96764,0.84264,0.0625,0.09486,0.03236,0.15736,0.0625,-56.9,-52.26
mp-9567,-0.476,-0.16,-0.69,0.19885673234768791,-2.0599999999999996,-0.96,-2.77,0.7827132297335979,0.82629,0.96013,0.72993,0.10951018747130335,0.17370999999999998,0.03987,0.27007,0.10951018747130331,-54.32,-50.83
mp-9569,-0.75,-0.49,-1.01,0.26,-3.1149999999999998,-1.47,-4.02,1.0453827050415554,0.8459475000000001,0.86386,0.82927,0.01670034786314346,0.15405249999999998,0.13614,0.17073,0.016700347863143443,-56.83,-55.73
mp-9570,-0.675,-0.46,-0.89,0.215,-2.82,-1.39,-3.56,0.8863689976527834,0.8404900000000001,0.88398,0.797,0.04348999999999997,0.15951,0.11602,0.203,0.04349000000000001,-52.01,-50.56
mp-9571,-0.725,-0.5,-0.95,0.22499999999999998,-3.0225,-1.49,-3.81,0.9474538247323718,0.8536275,0.86131,0.84699,0.006678504229990417,0.1463725,0.13869,0.15301,0.006678504229990429,-55.08,-53.39
mp-9573,-0.855,-0.36,-1.35,0.49500000000000005,-3.1100000000000003,-2.18,-4.04,0.9299999999999999,0.9964949999999999,0.99754,0.99545,0.0010450000000000181,0.0035050000000000003,0.00246,0.00455,0.0010450000000000001,-52.08,-48.29
mp-9575,-0.45999999999999996,-0.12,-0.8,0.27760883751542687,-2.103333333333333,-0.36,-3.19,1.245159516777759,0.9263883333333333,0.9848,0.81356,0.07980449118871,0.07361166666666666,0.0152,0.18644,0.07980449118870998,-42.04,-40.8
mp-9583,-0.5614285714285715,-0.24,-1.0,0.3167436354723563,-2.27,-1.0,-5.45,1.4138498606893974,0.8236128571428571,0.98235,0.65876,0.13208280354321958,0.17638714285714285,0.01765,0.34124,0.13208280354321958,-33.25,-31.69
mp-9595,-3.7399999999999998,-0.64,-6.26,1.571577914981355,-10.644285714285713,-1.28,-27.81,9.09212666799901,0.95982,0.99821,0.80569,0.06377354131164877,0.040179999999999993,0.00179,0.19431,0.06377354131164877,-91.85,-61.74
mp-9610,-16.295,-16.29,-16.3,0.005000000000000782,-24.44,-16.29,-32.59,8.150000000000002,0.99394,0.99394,0.99394,0.0,0.00606,0.00606,0.00606,0.0,-18.22,-14.81
mp-961646,-1.4000000000000001,-0.81,-1.76,0.42055518860985014,-6.1433333333333335,-4.86,-7.05,0.9328927531548781,0.8968766666666667,0.99694,0.76036,0.09996385424519984,0.10312333333333333,0.00306,0.23964,0.09996385424519984,-1.96,-1.12
mp-961648,-0.7200000000000001,-0.28,-1.57,0.6011655346075655,-3.07,-1.22,-6.29,2.2853008554673933,0.81611,0.869,0.7649,0.04251524667692755,0.18389,0.131,0.2351,0.04251524667692756,-27.71,-25.23
mp-961649,-1.5033333333333336,-1.19,-1.87,0.280158685192676,-6.996666666666667,-4.77,-8.72,1.6513899869167459,0.9302966666666667,0.98571,0.85191,0.05698795506264656,0.06970333333333333,0.01429,0.14809,0.05698795506264655,-0.68,-0.19
mp-961657,-1.4033333333333333,-0.86,-1.77,0.3919467083956979,-6.793333333333334,-3.46,-10.6,2.9340453681261,0.9026566666666667,0.98607,0.73655,0.11745551819968081,0.09734333333333334,0.01393,0.26345,0.11745551819968085,-3.97,-2.28
mp-961659,-1.03,-0.72,-1.31,0.24179881444429518,-5.56,-4.25,-7.17,1.2108123994519822,0.9213100000000001,1.0,0.77766,0.10173042842073685,0.07869,0.0,0.22234,0.10173042842073686,-7.61,-6.18
mp-961660,-1.3366666666666667,-1.07,-1.53,0.19482185594936607,-6.05,-5.63,-6.41,0.3212475680841803,0.9242900000000001,0.99194,0.81716,0.07662034064137278,0.07571,0.00806,0.18284,0.07662034064137277,-2.57,-0.93
mp-961661,-1.4433333333333334,-1.13,-1.66,0.22691163233490014,-6.789999999999999,-4.51,-9.22,1.9257725722421122,0.9206866666666667,0.99892,0.79713,0.08839477523524165,0.07931333333333333,0.00108,0.20287,0.08839477523524164,-3.64,-3.56
mp-961673,-1.25,-1.03,-1.4,0.15895492023421814,-5.683333333333334,-5.28,-6.17,0.3680881536926838,0.9278433333333332,0.99252,0.8271,0.0721874755218814,0.07215666666666666,0.00748,0.1729,0.07218747552188137,-1.26,-0.32
mp-961675,-1.33,-1.27,-1.44,0.0778888096369861,-6.166666666666667,-5.09,-7.66,1.0897808138438767,0.9124066666666666,0.99145,0.75477,0.11146610735505606,0.08759333333333334,0.00855,0.24523,0.11146610735505609,-7.99,-4.84
